id,source_language,target_language,source,target,domain
2528,en,ht,sound,son,general
2529,en,ht,soup,soup,general
2530,en,ht,south,sid,general
2531,en,ht,speak,pale,general
2532,en,ht,special,espesyal,general
2533,en,ht,speech,pale,general
2534,en,ht,speed,vite,general
2535,en,ht,spell,epel,general
2536,en,ht,spend,depanse,general
2537,en,ht,spill,voye,general
2538,en,ht,spin,tounen,general
2539,en,ht,spirit,lespri,general
2540,en,ht,split,sepere,general
2541,en,ht,spoil,gat,general
2542,en,ht,spoon,koupe,general
2543,en,ht,sport,espò,general
2544,en,ht,spot,tach,general
2545,en,ht,spread,gaye,general
2546,en,ht,spring,prentan,general
2547,en,ht,square,karé,general
2548,en,ht,squeeze,peze,general
2549,en,ht,stable,estabil,general
2550,en,ht,stack,stak,general
2551,en,ht,staff,personèl,general
2552,en,ht,stage,sèn,general
2553,en,ht,staires,eskalye,general
2554,en,ht,stand,kanpe,general
2555,en,ht,standard,estanda,general
2556,en,ht,star,zetwal,general
2557,en,ht,start,komanse,general
2558,en,ht,state,eta,general
2559,en,ht,station,estasyon,general
2560,en,ht,stay,rete,general
2561,en,ht,steady,estab,general
2562,en,ht,steam,vapè,general
2563,en,ht,steel,asye,general
2564,en,ht,step,pa,general
2565,en,ht,stick,baton,general
2566,en,ht,still,toujou,general
2567,en,ht,sting,pike,general
2568,en,ht,stir,melanje,general
2569,en,ht,stock,stock,general
2570,en,ht,stomach,vant,general
2571,en,ht,stone,wòch,general
2572,en,ht,stop,kanpe,general
2573,en,ht,store,boutik,general
2574,en,ht,storm,tanpèt,general
2575,en,ht,story,istwa,general
2576,en,ht,straight,dwat,general
2577,en,ht,strange,etranje,general
2578,en,ht,strategic,estratejik,general
2579,en,ht,stream,rivyè,general
2580,en,ht,street,lari,general
2581,en,ht,strong,fò,general
2582,en,ht,structure,estrikti,general
2583,en,ht,student,elèv,general
2584,en,ht,study,etidye,general
2585,en,ht,stuff,bagay,general
2586,en,ht,stupid,estipid,general
2587,en,ht,style,estil,general
2588,en,ht,subject,sijè,general
2589,en,ht,submit,soumèt,general
2590,en,ht,substance,sibstans,general
2591,en,ht,success,siksè,general
2592,en,ht,sudden,souden,general
2593,en,ht,suffer,soufri,general
2594,en,ht,sugar,sik,general
2595,en,ht,suggest,sijere,general
2596,en,ht,suit,kostim,general
2597,en,ht,summer,ete,general
2598,en,ht,sun,solèy,general
2599,en,ht,sunny,ansoleye,general
2600,en,ht,supply,apwovizyon,general
2601,en,ht,sabotage,sabotaj,general
2602,en,ht,sage,saj,general
2603,en,ht,sailor,marin,general
2604,en,ht,saladette,saladèt,general
2605,en,ht,salami,salami,general
2606,en,ht,salmon,salmon,general
2607,en,ht,salon,salon,general
2608,en,ht,saltwater,dlo sèl,general
2609,en,ht,salute,salue,general
2610,en,ht,salvage,rekipere,general
2611,en,ht,sampler,egzanplè,general
2612,en,ht,sanction,sanksyon,general
2613,en,ht,sandcastle,chato sab,general
2614,en,ht,sandal,sandèl,general
2615,en,ht,sandpaper,papye sab,general
2616,en,ht,sandstorm,tanpèt sab,general
2617,en,ht,sanitizer,dezinfektan,general
2618,en,ht,sapling,piti pyebwa,general
2619,en,ht,sapphire,safer,general
2620,en,ht,sarcasm,sarkasm,general
2621,en,ht,sardine,sardin,general
2622,en,ht,sashay,marche gaye,general
2623,en,ht,satellite,satellit,general
2624,en,ht,satiate, satisfe,general
2625,en,ht,saturate,ranpli,general
2626,en,ht,sauce,sòs,general
2627,en,ht,sausage,sosis,general
2628,en,ht,savage,savan,general
2629,en,ht,savior,sovè,general
2630,en,ht,savor,goute,general
2631,en,ht,sawfish,poisson saw,general
2632,en,ht,say,pale,general
2633,en,ht,scale-up,agrandi,general
2634,en,ht,scarcity,rareté,general
2635,en,ht,scarf,echap,general
2636,en,ht,scenario,senaryo,general
2637,en,ht,scene-setter,mete sèn,general
2638,en,ht,scent,odè,general
2639,en,ht,scholar,etidyan,general
2640,en,ht,schoolbag,sak lekòl,general
2641,en,ht,schoolboy,timoun gason lekòl,general
2642,en,ht,schoolgirl,timoun fi lekòl,general
2643,en,ht,science-fiction,syans fiksyon,general
2644,en,ht,scientist,syantis,general
2645,en,ht,scissors-cut,coupe sizo,general
2646,en,ht,scoff,meprize,general
2647,en,ht,scoreboard,panel score,general
2648,en,ht,scorn,mepri,general
2649,en,ht,scout,eclaireur,general
2650,en,ht,scowl,fache,general
2651,en,ht,scramble,batay,general
2652,en,ht,scrap,dekoupe,general
2653,en,ht,scratch, grate,general
2654,en,ht,screech,kri fò,general
2655,en,ht,screenplay,senaryo,general
2656,en,ht,screwdriver,visè,general
2657,en,ht,scripture,ekriti sakre,general
2658,en,ht,scroll,rouleau,general
2659,en,ht,scrub,fwote,general
2660,en,ht,scrutiny,analiz,general
2661,en,ht,sculpture,eskilti,general
2662,en,ht,seafarer,marin,general
2663,en,ht,seam,seam,general
2664,en,ht,seashore,plaj,general
2665,en,ht,seaside,kòt lanmè,general
2666,en,ht,seasonal,sezon,general
2667,en,ht,seating,plase chita,general
2668,en,ht,second-hand,dezyèm men,general
2669,en,ht,secretary,sekrè,general
2670,en,ht,sectional,seksyonèl,general
2671,en,ht,securely,sekirize,general
2672,en,ht,security-guard,gadyen sekirite,general
2673,en,ht,sedate,trankil,general
2674,en,ht,sediment,sediman,general
2675,en,ht,seduce,sedui,general
2676,en,ht,seeker,chèche,general
2677,en,ht,seize,pran,general
2678,en,ht,selective,chwazi,general
2679,en,ht,selfish,egois,general
2680,en,ht,selfless,altruis,general
2681,en,ht,semester,semès,general
2682,en,ht,seminar,seminè,general
2683,en,ht,senior,granmoun,general
2684,en,ht,sensational, sansasyonèl,general
2685,en,ht,sensible,sansib,general
2686,en,ht,sensitive,sansib,general
2687,en,ht,sentence-structure,estrikti fraz,general
2688,en,ht,separate,separe,general
2689,en,ht,sequel,sikwi,general
2690,en,ht,sequence,sekans,general
2691,en,ht,serenade,serenad,general
2692,en,ht,sergeant,serjan,general
2693,en,ht,serial,seri,general
2694,en,ht,series-of-events,seri evènman,general
2695,en,ht,serious,seryè,general
2696,en,ht,sermon,predikasyon,general
2697,en,ht,serveant,sèvitè,general
2698,en,ht,serviceable,util,general
2699,en,ht,session,sesyon,general
2700,en,ht,setback,obstak,general
2701,en,ht,settlement,rezolisyon,general
2702,en,ht,sever,koupe,general
2703,en,ht,severe,sevè,general
2704,en,ht,sew,kope,general
2705,en,ht,sewer,egou,general
2706,en,ht,sex,seks,general
2707,en,ht,sexy,atraktif,general
2708,en,ht,shade-tree,pye lonbraj,general
2709,en,ht,shadow-box,box lonbraj,general
2710,en,ht,shake-up,changement,general
2711,en,ht,shallot,echalòt,general
2712,en,ht,shallow,ba,general
2713,en,ht,shamefaced,won,general
2714,en,ht,shampoo,chanpou,general
2715,en,ht,shard,moso,wòch,general
2716,en,ht,shark,reken,general
2717,en,ht,sharpen,rafinen,general
2718,en,ht,shatter,kas,general
2719,en,ht,sheep,mouton,general
2720,en,ht,sheer,transparan,general
2721,en,ht,sheet-metal,tòl,general
2722,en,ht,shelf-life,dirabilite,general
2723,en,ht,shell,kòk,general
2724,en,ht,shelter,abri,general
2725,en,ht,shield,plak pwoteksyon,general
2726,en,ht,shift,chanjman,general
2727,en,ht,shimmer,klere,general
2728,en,ht,shimmering,klere,general
2729,en,ht,shiver,tremble,general
2730,en,ht,shockwave,ond chòk,general
2731,en,ht,shoddy,move kalite,general
2732,en,ht,shooting, tire,general
2733,en,ht,shopkeeper,magazen,general
2734,en,ht,shoreline,kòt,general
2735,en,ht,shortage,manque,general
2736,en,ht,shortcut,rout kout,general
2737,en,ht,shortfall,defisi,general
2738,en,ht,shotgun,fizil,general
2739,en,ht,shoulder,zepòl,general
2740,en,ht,shout-out,rekonesans,general
2741,en,ht,showcase,montre,general
2742,en,ht,shower,douch,general
2743,en,ht,shrew,shrew,general
2744,en,ht,shriek,kri,general
2745,en,ht,shrine,temple,general
2746,en,ht,shrimp,krevet,general
2747,en,ht,shrink,retresi,general
2748,en,ht,shuffle,mélange,general
2749,en,ht,shuttle,navèt,general
2750,en,ht,shy,timide,general
2751,en,ht,sibling,frè/sè,general
2752,en,ht,sick,malkadi,general
2753,en,ht,sidekick,konpayon,general
2754,en,ht,siding,revètman mi,general
2755,en,ht,signpost,siyal,general
2756,en,ht,silent-film,film trankil,general
2757,en,ht,silhouette,silwèt,general
2758,en,ht,silverware,aswèri,general
2759,en,ht,simile,konparezon,general
2760,en,ht,simplify,simplifye,general
2761,en,ht,simmer,bouyi dousman,general
2762,en,ht,simultaneous,similtane,general
2763,en,ht,sincere,sensè,general
2764,en,ht,sing-along,kante ansanm,general
2765,en,ht,singer,chantè,general
2766,en,ht,singularity,singularité,general
2767,en,ht,sinkhole,twou,general
2768,en,ht,siphon,sifon,general
2769,en,ht,sir,mesye,general
2770,en,ht,siren,sirèn,general
2771,en,ht,sisterhood,sororité,general
2772,en,ht,sitcom,komedi,general
2773,en,ht,situate,plase,general
2774,en,ht,six,sis,general
2775,en,ht,skeleton,eskèlèt,general
2776,en,ht,skillful,konpetan,general
2777,en,ht,skilled,kapab,general
2778,en,ht,skinny,mens,general
2779,en,ht,skip,sote,general
2780,en,ht,skirt,jip,general
2781,en,ht,skyline,orizont syèl,general
2782,en,ht,skyscraper,gwo bilding,general
2783,en,ht,slab,plak,general
2784,en,ht,slam,bat,general
2785,en,ht,slander,diffamasyon,general
2786,en,ht,slap,goute,general
2787,en,ht,slaughter,asasinay,general
2788,en,ht,slay,tire mouri,general
2789,en,ht,sledgehammer,matwòk,general
2790,en,ht,slender,mens,general
2791,en,ht,slide,glise,general
2792,en,ht,slight,tibebe,general
2793,en,ht,slim,mens,general
2794,en,ht,slipstream,courant d’air,general
2795,en,ht,sliver,moso,tin,general
2796,en,ht,slogan,deviz,general
2797,en,ht,slot,fente,general
2798,en,ht,slowdown,ralanti,general
2799,en,ht,slumber,dòmi,general
2800,en,ht,slush,slach,general
2801,en,ht,table,tablo,general
2802,en,ht,tablet,tablèt,general
2803,en,ht,tackle,atake,general
2804,en,ht,tact,jan,taktik,general
2805,en,ht,tactic,taktik,general
2806,en,ht,tail,ke,general
2807,en,ht,tailor,kwaz,general
2808,en,ht,take,pran,general
2809,en,ht,tale,istwa,general
2810,en,ht,talent,talent,general
2811,en,ht,talk,pale,general
2812,en,ht,tall,wo,general
2813,en,ht,tame,soumet,general
2814,en,ht,tap,tape,general
2815,en,ht,target,sib,general
2816,en,ht,task,tach,general
2817,en,ht,taste,goute,general
2818,en,ht,taxi,taksi,general
2819,en,ht,teach,anseye,general
2820,en,ht,teacher,pwofesè,general
2821,en,ht,team,ekip,general
2822,en,ht,tear,larm,general
2823,en,ht,technical,teknik,general
2824,en,ht,technique,teknik,general
2825,en,ht,technology,teknoloji,general
2826,en,ht,teenager,ado,general
2827,en,ht,telephone,telefòn,general
2828,en,ht,telescope,teleskòp,general
2829,en,ht,temper,karaktè,general
2830,en,ht,temperature,tanperati,general
2831,en,ht,temple,tanp,general
2832,en,ht,temporary,tanporè,general
2833,en,ht,tempt,tantasyon,general
2834,en,ht,ten,dis,general
2835,en,ht,tend,tandans,general
2836,en,ht,tender,delika,general
2837,en,ht,tennis,tenis,general
2838,en,ht,tension,tansyon,general
2839,en,ht,tent,tan,general
2840,en,ht,term,tèm,general
2841,en,ht,terminal,terminale,general
2842,en,ht,terminate,terminer,general
2843,en,ht,terrace,teras,general
2844,en,ht,terrain,terren,general
2845,en,ht,terrible,teri,general
2846,en,ht,territory,teritwa,general
2847,en,ht,terror,terè,general
2848,en,ht,terrorist,teroris,general
2849,en,ht,test,tès,general
2850,en,ht,testimony,témwanyaj,general
2851,en,ht,testing,test,general
2852,en,ht,text, tèks,general
2853,en,ht,texture,tèkstur,general
2854,en,ht,thank,mesi,general
2855,en,ht,that,swa,general
2856,en,ht,the,la,general
2857,en,ht,theme,tèm,general
2858,en,ht,then, Lè sa a,general
2859,en,ht,there,la,general
2860,en,ht,these,swa,general
2861,en,ht,they,yo,general
2862,en,ht,thick,epè,general
2863,en,ht,thin,mens,general
2864,en,ht,thing,bagay,general
2865,en,ht,think,panse,general
2866,en,ht,third,twazyèm,general
2867,en,ht,thirst,soif,general
2868,en,ht,thirteen,trèz,general
2869,en,ht,thirty,trant,general
2870,en,ht,this,swa,general
2871,en,ht,thorough,detaye,general
2872,en,ht,those,sa yo,general
2873,en,ht,though,mwen menm si,general
2874,en,ht,thought,panse,general
2875,en,ht,thousand,milye,general
2876,en,ht,thread,fil,general
2877,en,ht,threat,menas,general
2878,en,ht,three,twa,general
2879,en,ht,thrive,devlope,general
2880,en,ht,throat,gòj,general
2881,en,ht,through,atravè,general
2882,en,ht,throw,jete,general
2883,en,ht,thumb,pou,general
2884,en,ht,thunder,loraj,general
2885,en,ht,ticket, tikè,general
2886,en,ht,tide,mare,general
2887,en,ht,tie,lien,general
2888,en,ht,tiger,tig,general
2889,en,ht,tight, sere,general
2890,en,ht,tilt,pente,general
2891,en,ht,time,tan,general
2892,en,ht,timetable,orè,general
2893,en,ht,tiny,tim,general
2894,en,ht,tip, konsèy,general
2895,en,ht,tire,tire,general
2896,en,ht,toast,tost,general
2897,en,ht,today,jodi a,general
2898,en,ht,toddler,timoun piti,general
2899,en,ht,together,ansanm,general
2900,en,ht,toilet,twalèt,general
2901,en,ht,tolerance,tolerans,general
2902,en,ht,tolerate,tolere,general
2903,en,ht,tomato,tomat,general
2904,en,ht,tomb,tòb,general
2905,en,ht,tone,tòn,general
2906,en,ht,tonight,aswè a,general
2907,en,ht,too,trop,general
2908,en,ht,tool,zouti,general
2909,en,ht,tooth,dantis,general
2910,en,ht,top,somè,general
2911,en,ht,topic,sijè,general
2912,en,ht,total,total,general
2913,en,ht,touch,touche,general
2914,en,ht,tough,di,general
2915,en,ht,tour,tou,general
2916,en,ht,tournament,tounwa,general
2917,en,ht,toward,an direksyon,general
2918,en,ht,towel,sèvyèt,general
2919,en,ht,tower,tou,general
2920,en,ht,town,vil,general
2921,en,ht,trace,tras,general
2922,en,ht,track,suiv,general
2923,en,ht,trade,komès,general
2924,en,ht,tradition,tradiyon,general
2925,en,ht,traffic,trafik,general
2926,en,ht,tragedy,tragedi,general
2927,en,ht,trail,chemen,general
2928,en,ht,train,tren,general
2929,en,ht,trainer,antrenè,general
2930,en,ht,training,fòmasyon,general
2931,en,ht,traitor,traïtè,general
2932,en,ht,tram,tram,general
2933,en,ht,trample,marche sou,general
2934,en,ht,transfer,transfere,general
2935,en,ht,transform,transfòme,general
2936,en,ht,transit,transpò,general
2937,en,ht,translate,tradui,general
2938,en,ht,transport,transpò,general
2939,en,ht,trap,pyèj,general
2940,en,ht,travel,vwayaje,general
2941,en,ht,tray,plat,general
2942,en,ht,treat,trete,general
2943,en,ht,treatment,trete,general
2944,en,ht,tree,pyebwa,general
2945,en,ht,trek,randone,general
2946,en,ht,trend,tandans,general
2947,en,ht,trick,trik,general
2948,en,ht,trickle,degoute,general
2949,en,ht,trim,koupe,general
2950,en,ht,trip,vwayaj,general
2951,en,ht,tripod,tripod,general
2952,en,ht,triumph,triomphe,general
2953,en,ht,trolley,chariot,general
2954,en,ht,troop,troup,general
2955,en,ht,tropical,tropikal,general
2956,en,ht,trouble,pwoblèm,general
2957,en,ht,truck,kamyon,general
2958,en,ht,true,vre,general
2959,en,ht,trust,konfyans,general
2960,en,ht,truth,verite,general
2961,en,ht,try,ese,general
2962,en,ht,tube,tib,general
2963,en,ht,tuck,ranpli,general
2964,en,ht,tuesday,madi,general
2965,en,ht,tug,tire,general
2966,en,ht,tuition,fòmasyon,pai,general
2967,en,ht,tumble,tonbe,general
2968,en,ht,tune,ajiste,general
2969,en,ht,turn,tounen,general
2970,en,ht,turnover,tounen sou,general
2971,en,ht,turtle,tòti,general
2972,en,ht,twelve,douze,general
2973,en,ht,twenty,ven,general
2974,en,ht,twice,de fwa,general
2975,en,ht,twig,brans,general
2976,en,ht,twilight,lebra,lò, general
2977,en,ht,twist,tounen,general
2978,en,ht,twister,twister,general
2979,en,ht,twin,jimo,general
2980,en,ht,twinkle,klere,general
2981,en,ht,twist,tourne,general
2982,en,ht,tycoon,rich,general
2983,en,ht,type,tip,general
2984,en,ht,typical,tipik,general
2985,en,ht,tyrant,tyran,general
2986,en,ht,tyre,kas,general
2987,en,ht,typist,typist,general
2988,en,ht,taboo,entèdi,general
2989,en,ht,tapir,tapir,general
2990,en,ht,tardy,tardif,general
2991,en,ht,tarnish,tach,general
2992,en,ht,tattoo,tatoo,general
2993,en,ht,tavern,taverne,general
2994,en,ht,tax,taks,general
2995,en,ht,taxpayer,payer taks,general
2996,en,ht,tearful,ki gen larm,general
2997,en,ht,temptation,tantasyon,general
2998,en,ht,tenderness,dous,general
2999,en,ht,tentacle, tentak,general
3000,en,ht,territorial,teritoryal,general
3001,en,ht,tabulate,tabile,general
3002,en,ht,tactful,disrèt,general
3003,en,ht,takeoff,dekole,general
3004,en,ht,talisman,talisman,general
3005,en,ht,tameable,soumetab,general
3006,en,ht,tangle,emmêler,general
3007,en,ht,tantalize,tante,general
3008,en,ht,taproom,sal bar,general
3009,en,ht,tardy,an reta,general
3010,en,ht,tariff,tak,general
3011,en,ht,tarnish,fanm,general
3012,en,ht,tasteful,gou,general
3013,en,ht,tat,krib,general
3014,en,ht,tattered,detire,general
3015,en,ht,taxiway,chemen taksi,general
3016,en,ht,teachership,pwofesè,general
3017,en,ht,teamwork,ekip travay,general
3018,en,ht,tearful,larm,gen,general
3019,en,ht,teaspoon,tèspòn,general
3020,en,ht,technician,teknisyen,general
3021,en,ht,tectonic,tektonik,general
3022,en,ht,tedious,anwiye,general
3023,en,ht,teen,ado,general
3024,en,ht,teeter,tanbal,general
3025,en,ht,telegraph,telegrap,general
3026,en,ht,telephone-booth,kabin telefòn,general
3027,en,ht,telepathy,télépati,general
3028,en,ht,television,telefizyon,general
3029,en,ht,temporal,tanporèl,general
3030,en,ht,tempting,atrejan,general
3031,en,ht,tenable,defansab,general
3032,en,ht,tendency,tandans,general
3033,en,ht,tenderize,tendre,general
3034,en,ht,tensioned,tansyoné,general
3035,en,ht,tenuous,feb,general
3036,en,ht,tenure,tenè,general
3037,en,ht,tepid,towen,general
3038,en,ht,terminally,terminaleman,general
3039,en,ht,terracotta,terakota,general
3040,en,ht,terrifying,terifyan,general
3041,en,ht,territorially,teritoryalman,general
3042,en,ht,terrorize,terorize,general
3043,en,ht,testament,tèm,general
3044,en,ht,testify,temwen,general
3045,en,ht,testimony,témwayaj,general
3046,en,ht,textbook,liv teks,general
3047,en,ht,textile,tèkstil,general
3048,en,ht,thankful,rekonesan,general
3049,en,ht,thanksgiving,mèsi,general
3050,en,ht,thatch,do kay,paille,general
3051,en,ht,theater,teat,general
3052,en,ht,theatrical,teatral,general
3053,en,ht,theft,vòl,general
3054,en,ht,their,yo,general
3055,en,ht,theme-park,parc tematik,general
3056,en,ht,therapeutic,terapetik,general
3057,en,ht,thermometer,tèmomèt,general
3058,en,ht,thesis,tesis,general
3059,en,ht,thickset,gwo,general
3060,en,ht,thicket,rat,general
3061,en,ht,thief,vòlè,general
3062,en,ht,thimble,detay,fè,general
3063,en,ht,thingamajig,bagay,general
3064,en,ht,thinker,panseur,general
3065,en,ht,thirsty,soufri soif,general
3066,en,ht,thorn,epin,general
3067,en,ht,thoughtful,panse,general
3068,en,ht,thousandth,milyèm,general
3069,en,ht,thrash,batay,general
3070,en,ht,threadbare,abime,general
3071,en,ht,threaten,mennas,general
3072,en,ht,threefold,twiple,general
3073,en,ht,thrifty,ekonomik,general
3074,en,ht,throat-clearing,netwayaj gòj,general
3075,en,ht,throne,tròn,general
3076,en,ht,throttle,gaz,general
3077,en,ht,throughout,atravè tout,general
3078,en,ht,thrum,brui,tenu,general
3079,en,ht,thumbprint,prent dwèt,general
3080,en,ht,thump,bang,general
3081,en,ht,thunderstorm,tanpèt loraj,general
3082,en,ht,thus,donk,general
3083,en,ht,ticketed,tikè,general
3084,en,ht,tidewater,dlo mare,general
3085,en,ht,tidbit,ti enfòmasyon,general
3086,en,ht,tie-breaker,desizyon,egal,general
3087,en,ht,tighten,seri,general
3088,en,ht,tillage,tillage,general
3089,en,ht,timetable,orè,general
3090,en,ht,tinsel,fil metalik,general
3091,en,ht,tinted,kolore,general
3092,en,ht,tip-off,avètisman,general
3093,en,ht,tiptoe,tounen,pye,general
3094,en,ht,tireless,san pran repo,general
3095,en,ht,tissue,tisi,general
3096,en,ht,title,tit,general
3097,en,ht,tizzy,etone,general
3098,en,ht,toad,crapaud,general
3099,en,ht,toastmaster,mistè toast,general
3100,en,ht,tobacco,tobak,general
3101,en,ht,toddle,timoun mache,general
3102,en,ht,toe,zo pye,general
3103,en,ht,toga,toga,general
3104,en,ht,toil,tire,dlo,general
3105,en,ht,toilet-paper,papye twalèt,general
3106,en,ht,token,simbol,general
3107,en,ht,tolerant,toleran,general
3108,en,ht,toll,taks,general
3109,en,ht,tombstone,tòb,general
3110,en,ht,tonalite,tonalite,general
3111,en,ht,toned,ton,general
3112,en,ht,tonsil,twon,general
3113,en,ht,tony,chic,general
3114,en,ht,toolkit,zouti,general
3115,en,ht,toothbrush,bwòs dan,general
3116,en,ht,toothpaste,paste dan,general
3117,en,ht,topical,aktual,general
3118,en,ht,torment,tòti,general
3119,en,ht,tornado,tonad,general
3120,en,ht,torpedo,torpedo,general
3121,en,ht,torso,torso,general
3122,en,ht,totem,totem,general
3123,en,ht,touchdown, touchdown,general
3124,en,ht,toughness,difisil,general
3125,en,ht,tournament-bracket,tounwa bracket,general
3126,en,ht,tow,traine,general
3127,en,ht,towelrack,sal sèvyèt,general
3128,en,ht,township,vilaj,general
3129,en,ht,track-record,rekò,general
3130,en,ht,tract,tract,general
3131,en,ht,trade-off,kompwomi,general
3132,en,ht,trademark,mach,trade,general
3133,en,ht,trader,komèsan,general
3134,en,ht,traditional,tradisyonèl,general
3135,en,ht,traffic-light,limyè trafik,general
3136,en,ht,tragic,tragedi,general
3137,en,ht,trailblazer,pyonye,general
3138,en,ht,trailer,remòk,general
3139,en,ht,trample,marche,general
3140,en,ht,transcend,sòti pi wo,general
3141,en,ht,transcribe,transkri,general
3142,en,ht,transferable,transfere,general
3143,en,ht,transformative,transforme,general
3144,en,ht,transgress,vyole,general
3145,en,ht,transient,tanporè,general
3146,en,ht,transition,transisyon,general
3147,en,ht,translate,tradui,general
3148,en,ht,transmit,transmèt,general
3149,en,ht,transparent,transparan,general
3150,en,ht,transportation,transpò,general
3151,en,ht,trapdoor, pòt pyèj,general
3152,en,ht,trapeze,trapez,general
3153,en,ht,trash,fatra,general
3154,en,ht,travail,traval,general
3155,en,ht,traverse,atravè,general
3156,en,ht,travesty,faux,general
3157,en,ht,treatise,traite,general
3158,en,ht,tremblement, tranble,general
3159,en,ht,tremendous,etrèmem,general
3160,en,ht,trendsetter,ki kreye tandans,general
3161,en,ht,trench,tranchée,general
3162,en,ht,trendy,modèn,general
3163,en,ht,trepidation,krentif,general
3164,en,ht,trial,esè,general
3165,en,ht,triangle,triang,general
3166,en,ht,tribe,tribu,general
3167,en,ht,tribute,otaj,general
3168,en,ht,trickster,moun ki twonpe,general
3169,en,ht,trio,trio,general
3170,en,ht,triplet,triple,general
3171,en,ht,triumphal,triomfal,general
3172,en,ht,trivial,trivial,general
3173,en,ht,trolleybus,trolleybus,general
3174,en,ht,trophy,twofi,general
3175,en,ht,tropical-storm,tanpèt tropikal,general
3176,en,ht,troublemaker,pwoblèm,moun,general
3177,en,ht,troupe,gwoup moun,general
3178,en,ht,trustworthy,fyab,general
3179,en,ht,truthful,veridik,general
3180,en,ht,tuba,tuba,general
3181,en,ht,tuck-in,mete nan,plas,general
3182,en,ht,tugboat,tugboat,general
3183,en,ht,tulip,tulip,general
3184,en,ht,tumbleweed,tonbe,rèd,jeneral
3185,en,ht,tuner,ajistè,general
3186,en,ht,tunnel,tunèl,general
3187,en,ht,tuition-fee,fòmasyon-pai,general
3188,en,ht,turbine,tibin,general
3189,en,ht,turf, gazon,general
3190,en,ht,turnpike,gran wout,general
3191,en,ht,turquoise,tirkiz,general
3192,en,ht,turtle-dove,tòti-dove,general
3193,en,ht,tussle,batay,general
3194,en,ht,tutor,professeur prive,general
3195,en,ht,tuxedo,smoking,general
3196,en,ht,twang,brui strident,general
3197,en,ht,tweak,ajiste,general
3198,en,ht,tweed,twe gason,general
3199,en,ht,twinship,jimo,general
3200,en,ht,twistable,tounen,general
3201,en,ht,umbrella,parapli,general
3202,en,ht,umpire,refere,general
3203,en,ht,unanimous,inanime,general
3204,en,ht,unaware,inikonèt,general
3205,en,ht,unbalance,desekilibre,general
3206,en,ht,uncertain,ensekirite,general
3207,en,ht,uncle,tonton,general
3208,en,ht,uncover,dekouvri,general
3209,en,ht,under,anba,general
3210,en,ht,undergo,soufri,general
3211,en,ht,underline,soulinye,general
3212,en,ht,underpass,anba pon,general
3213,en,ht,undertake,antreprann,general
3214,en,ht,underwater,sou dlo,general
3215,en,ht,underwear,sous-vetman,general
3216,en,ht,undo,defè,general
3217,en,ht,undress,dechire,general
3218,en,ht,undoubtedly,san dout,general
3219,en,ht,unemployment,chomaj,general
3220,en,ht,unequal,inegal,general
3221,en,ht,unexpected,ensperan,general
3222,en,ht,unfold,devlope,general
3223,en,ht,unfortunate,malsoulye,general
3224,en,ht,unfriendly,inanmi,general
3225,en,ht,unhappy,tris,general
3226,en,ht,uniform,inifòm,general
3227,en,ht,unique,inik,general
3228,en,ht,unit,inite,general
3229,en,ht,unite,ini,general
3230,en,ht,universe,linivè,general
3231,en,ht,university,universite,general
3232,en,ht,unknown,enkoni,general
3233,en,ht,unlock,dekole,general
3234,en,ht,unlucky,malchans,general
3235,en,ht,unnecessary,inikont,general
3236,en,ht,unnoticed,pa remake,general
3237,en,ht,unpack,debake,general
3238,en,ht,unpleasant,dezagreyab,general
3239,en,ht,unsuccessful,echwe,general
3240,en,ht,unstable,enstab,general
3241,en,ht,untidy,dezordone,general
3242,en,ht,until,jiskaske,general
3243,en,ht,unusual,etranj,general
3244,en,ht,up,anwo,general
3245,en,ht,update,mizajou,general
3246,en,ht,upgrade,amelyore,general
3247,en,ht,uplift,leve,general
3248,en,ht,upon,sou,general
3249,en,ht,upper,anwo,general
3250,en,ht,upset,deranje,general
3251,en,ht,upstairs,anwo,etaj,general
3252,en,ht,upstream,anwo rivyè,general
3253,en,ht,uptake,absòbe,general
3254,en,ht,uptown,vilwo,general
3255,en,ht,urban,ibèn,general
3256,en,ht,urge,ankouraje,general
3257,en,ht,urgent,ijans,general
3258,en,ht,urinate,urin,general
3259,en,ht,usage,itilizasyon,general
3260,en,ht,use,itilize,general
3261,en,ht,user,utilizatè,general
3262,en,ht,usual,abitye,general
3263,en,ht,usually,souvan,general
3264,en,ht,utility,itilite,general
3265,en,ht,utmost,pi gwo,general
3266,en,ht,utter,pale,general
3267,en,ht,utterance,pale,general
3268,en,ht,utopia,utopi,general
3269,en,ht,utopian,utopyen,general
3270,en,ht,utensil,zouti,general
3271,en,ht,uterus,matris,general
3272,en,ht,utilize,itilize,general
3273,en,ht,utmost,pi gwo,general
3274,en,ht,utterly,tot,general
3275,en,ht,uvula,uvil,general
3276,en,ht,unify,ini,general
3277,en,ht,unison,ini,general
3278,en,ht,undoing,detwi,general
3279,en,ht,underground,sou tè,general
3280,en,ht,undertone,tone anba,general
3281,en,ht,undershirt,sous-vetman,general
3282,en,ht,understudy,soustit,general
3283,en,ht,underwater,sou dlo,general
3284,en,ht,undermine,sabote,general
3285,en,ht,unfasten,lache,general
3286,en,ht,unfamiliar,enkoni,general
3287,en,ht,unfolding,devlopman,general
3288,en,ht,ungrateful,ingrat,general
3289,en,ht,unify,ini,general
3290,en,ht,union,inyon,general
